613B	2
713B	2
913B	2
聚路	1
通宝	26
税务	45
聚福园	11
聚和路	3
聚鸿	1
长方	8
照明	9
聚英	3
卷龙甫	2
军民	8
军田	10
军田路	35
均	11
全围	11
均田	15
1600128103	1
1600128305	1
1600128507	1
1600128605	1
君新	3
号恩联	1
君	36
2900037	7
号国升	7
俊丰	1
骏和苑	15
路山	16
咀头	16
A414	3
B524	1
B527	4
骏龙达	1
骏龙	14
栋骏龙	1
德馨苑	15
佳联	1
公摊面积	1
开放	7
南新	12
大众	1
开明	10
联科厂	4
信德缘	5
开平	2
中旅	32
凯滨	156
凯成	1
凯城	2
深美睿	1
政	3
总公司	8
号九新	5
分装	1
合成	4
汇龙	21
满	16
京华	115
逸园	1
路原	7
胶管	1
凯通	1
凯意	1
康城	14
康定路	2
东涛	2
康弘路	6
新陂头	117
E59	1
康民路	11
康明	46
康明路	2
康桥	39
育仁	2
恩来	19
紫郡	5
钢琴	1
研究室	1
康盛路	14
康裕	4
康圆	1
正路	62
抗美巷	1
科创	2
科发路	2
号维用	1
科丰路	5
金达	4
松日	1
嘉龙苑	1
CDE	1
号润详	2
百诺	1
基因治疗	1
号帝	1
伦特	15
低碳	8
科泰	21
13AF08	1
科田路	2
联佳	2
P210	1
科兴	7
科园	62
A1220	2
A1324	1
A1425	2
A1613	3
A1628	1
A1714	1
A1720	1
A1724	1
A2116	1
A2213	1
A2421	1
A2619	1
A814	2
A923	1
B325	2
B533	1
科苑	80
海尚	99
A001	1
A021	1
A070	1
A075	1
A092	1
B014	1
B018	2
B023	1
B033	1
C009	1
C022	2
D002	2
E11B	2
609.610	1
1609.1610	1
307.308	1
709.710	1
907.908	1
1085.1086	1
1805.1806	1
702.703	1
705.706	1
楼商	3
坑塘	11
坑尾村	9
九麻坡	7
坑尾	101
村乐华行	9
号乐华厂	1
号乐华行	2
远	11
4415	1
4609	3
海中辉	1
号宏茂厂	2
丰正	5
坑尾东	1
华航	1
栋宝硕	1
坑尾宏茂厂	1
坑尾塘	2
坑梓	3
路桥	16
左三	1
库坑	163
库坑陂	68
号鹏龙	1
蟋	1
倍力	10
号理士	1
电	7
诚丰	6
粮仓	1
库坑围	3
仔老村	6
邝屋	1
葵坝路	15
休养院	15
葵民路	3
葵	23
曼湾	16
栋曼湾	2
G104	1
葵鹏	11
号鸿华	2
印染厂	2
葵鹏路	6
中冠厂	4
008307	1
008308	1
037101	1
葵坪	4
葵新	6
葵兴二街	1
葵兴三街	1
葵兴	6
葵政	15
四村	39
科威	1
锟	5
火电	5
莱蒙	117
12S	3
21S	4
赖屋	41
美高厂	5
繁路	1
赖	5
屋园	5
兰二村	5
兰	86
美厂	3
迈格厂	1
栋森宝厂	1
三江	1
煌	2
玻璃制品	1
兰光路	1
北巷	136
兰景	19
洲明	16
兰景路	4
兰三村	5
兰水	25
水路	47
3517	2
东东	16
宝丽板	1
桦	4
1900014	2
号雅顺	2
贝美	1
木业	4
1900026	1
兰三	1
兰水堂	3
兰香园	1
号林洁	1
兰竹	6
同力兴	1
晶端	5
显示器	5
件	5
兰著	2
蓝花	1
城联	1
蓝	39
蓝屋	5
澜清	6
13T0004	1
13T0005	1
13T0007	2
13T0008	1
13T0010	1
澜园	15
烂围	181
朗	35
朗下	115
千红	1
蓢	86
M266	1
森美	3
浪背	73
衣柜	6
欧廷轩	1
栋五奥	2
浪奔路	8
浪静路	16
中惠福	7
工厂	34
浪口	107
B81	1
浪口村	37
警察	8
A91	2
栅档	2
001101	1
胜山	1
仪佳扬	6
浪宁路	2
浪荣路	62
蓝硕	7
浪腾路	6
歌力思	1
艺之卉	2
浪尾村	9
留学生	7
浪尾	16
浪尾路	56
浪心村	1
浪心	132
天源路	2
袁氏	1
朗日	2
嘉一达	1
恒超	4
万大	22
水沟	11
36102	4
211102	2
21905	1
671001	1
671505	1
67305	3
67601	3
67702	4
67806	2
68305	2
68404	3
68801	1
1021305	1
102202	3
102501	3
102703	3
571103	1
571305	1
57605	1
衡芳	7
二所旁	3
石厂	3
老兵	25
田夏	2
1600044	1
1600048	1
1600424	1
16T0022	2
16T0025102	1
16T0025201	1
C34	3
C35LW	2
老村路	7
东一区	3
村五区	1
村一区	2
薛屋区	1
老二	40
0700181	2
0700184	1
0800114	1
2400077	2
0700180	2
0800100	2
2200182	1
老禾	2
老虎	20
老坑	1
老民清路	5
吴川	9
老尼	1
盐港	21
小孙	1
老三	8
1300309	1
大勤厂	1
1300340	1
老圩村	6
老圩二区	5
金满楼	1
775	4
油泵	1
2600200402	1
2600200502	1
2600200504	1
2600369301	1
沃特玛	9
工	4
仔园	6
御翠庭	5
老西埔村	1
老香街	3
老香	3
老一	7
1100025	2
1100056	3
1100058	1
2100256	1
1400029	1
14T0010	1
14T0021	1
2100276	2
2100284	4
2200184	1
2500103201	1
2500103308	1
2500103406	1
82100274	2
82500104	4
乐民路	10
乐平	10
乐其路	4
乐清	8
影院	4
一德楼	1
乐群路	4
北附楼	3
旅贸	4
湖光	49
金川	34
彩	2
第二层	1
第三层	4
2005.2007	1
清秀	226
湖乐楼	12
勒竹角	24
勒竹	4
角鹏鸿鑫	4
跳蚤市场	2
同富	53
簕	183
角	178
旺	3
啟	16
B625	3
定居	8
C816	2
部分	3
雷公	3
841.843	1
查验	5
场旁	3
深富荣	35
家私城	37
路市	2
犁头	4
犁	1
村犁	1
001303	1
黎公井村	1
黎光	105
黎光北	2
黎光村	2
877	5
887	2
中九巷	10
黎屋祥源	6
礼耕路	8
升源	1
李澳街	1
钻园	4
创意设计	4
33A03	2
33B10	1
李松	14
李屋	48
鲤麻尾	6
李中	40
李	11
国营	1
温成志	1
里浦街	5
石排	41
131002	1
鲤鱼	131
黄达	1
号惠兵	2
力超巷	6
力	25
力嘉路	27
D204	5
D210	1
力胜二巷	1
力胜	2
世丰	1
力新	4
力元路	7
荣利厂	1
力元	11
29.31	1
立北八巷	1
立北	2
立德	7
立岗	10
鸿锋厂	1
立培	3
立西巷	2
立新	675
山田	1
5410	2
991	1
立	1889
674	1
675	8
693	5
699	93
B54	2
B62	2
B63	3
B65	4
B67	1
B73	2
B74	1
B76	1
B44	5
听涛	18
工艺	375
S501B	1
460A	1
460C	1
S02A	1
S02B	1
S03B	1
S04	1
S05A	1
S06A	1
S06C	1
S06D	1
S06F	1
S06H	1
S06G	1
S07A	1
S07B	1
S07C	1
S07D	1
S08	1
S09A	1
S101	1
S102	2
S103	2
S104	1
S105	1
S106	2
S107	2
S108	2
S109	1
S10E	1
S10F	1
S10G	1
S10N	1
S110	2
S111	3
S112	1
S113	1
S114	1
S115	1
S116	1
S117	1
S118	2
S119	1
S11A	1
S11B	1
S120	2
S122	2
S123	2
S124	2
S125	2
S126	2
S127	1
S128	2
S129	1
S130	1
S131	2
S132	1
S133	3
S134	1
S138	3
S139	1
S13A	1
S13B	1
S13C	1
S13D	1
S13E	1
S13F	1
S13G	1
S140	1
S141	2
S142	1
S143	1
S146	1
S148	2
S149	2
S150	2
S153	1
S157	2
S159	1
S161	1
S165	2
S168	2
S169	1
S171	1
S175	1
S201	1
S202	1
S203	1
S204	1
S206	1
S219	1
S220	2
S222	1
S224	1
S225	1
S226	2
S227	1
S228	2
S229	1
S230	2
S231	1
S232	2
S233	2
S234	1
S244	1
S245	1
S245B	1
S246	1
S255	1
S256	1
S257	2
S258	1
S259	1
S260A	1
S261A	1
S261B	1
S276	1
S277	1
S278	1
S279	1
S28	1
S280	1
S281	1
S282	1
S283	1
S284	1
S285	1
S286	1
S287	1
S288	1
S294	1
S295	1
S299	1
S299D	1
S299E	1
S299F	1
S501	1
S505	1
S507	1
S509	1
S510	1
S512	1
S513	1
S514	1
S515	1
S516	1
S517	1
S521	1
S522	1
S523	1
S524	1
S526	1
S601	1
S602	1
S603	1
S605	1
S606	1
S607	1
S608	1
S610	1
S611	1
S612	1
S613	1
S614	1
S615	1
S616	1
S619	1
S621	1
S623	1
S627	1
城二	16
S147	1
城负	6
S001	1
新风	172
N07	1
N08	1
N09A	1
N101	3
N102	2
N103	1
N104	1
N108	1
N109	1
N11	1
N113	1
N114	1
N115	1
N119	1
N12	1
N120	1
N121	1
N122	1
N123	1
N125	1
N126	1
N128	1
N131	1
N132	1
N133	1
N134	1
N135A	1
N135B	1
N136A	1
N137A	1
N137B	1
N140	1
N141	1
N142	1
N144	1
N148	1
N149	1
N150	1
N151	1
N152	1
N154	1
N155	1
N157	1
N158	1
N159	1
N160	1
N164	1
N168	1
N169	1
N18	1
N201	2
N202	2
N203	1
N204	1
N205	2
N206	1
N207	1
N208	1
N210	1
N211	2
N212	1
N215	3
N216	1
N217	1
N218	2
N219	1
N222	1
N223	1
N224	1
N226	1
N227	1
N228	1
N229	1
N230	1
N231	1
N232	1
N233A	1
N234	1
N235	1
N24	1
N25	1
N252	1
N254	1
N255	1
N256	1
N257	1
N28	1
N281	1
N282	1
N284	1
N286	1
N287	1
N33	1
N145	1
10C5	2
10C6	2
11C4	2
11C5	2
11C6	2
12C4	3
12C6	2
13B7	2
13B8	1
13C4	2
13C6	2
14C4	3
15B6	2
15B8	1
15C4	2
15C6	2
16C5	2
16C6	2
17C6	2
18B7	2
18B8	1
18C5	2
19C5	2
19C6	2
20B6	2
20C6	2
21B5	2
21B7	2
21C5	2
22C4	2
22C5	2
22C6	2
9C5	2
福永成校	1
1011001	1
栋立	13
信路	13
康视	5
栋瑞生	5
木器	5
紫临	7
T35205	1
丽芳	5
丽芳路	2
丽湖	7
栋丽华阁	2
栋丽富	4
阁丽富阁	4
丽湖会	1
所丽	1
丽华	1
丽景路	3
号惠华	3
平山	47
民企	14
林语	1
号华煌	1
村杠	6
295A104	1
459507	1
459611	1
459706	1
459710	1
539106	1
539402	1
号平	72
人才	307
丽水	40
号塘朗	4
广播	31
卫星	1
地球	1
北京大学	44
燕园	34
丽新	2
丽紫路	6
利明巷	5
栋伟	2
高厂	3
号宏发	2
荔丰路	78
海日	5
荔丰	24
荔湖	61
新南天	1
后安诚宇	1
11505	4
11606	1
11908	1
161103	3
161301	3
161304	3
16202	4
16503	4
16604	3
19203	5
31001	3
3A1301	1
口二	11
荔香街	2
四局	14
荔香	1
人大	1
联谊会	1
31503	3
雅香街	2
源华	1
天厨	1
成霖	1
8B826	1
路来	2
事达	2
路千修	1
岩井	1
共同	1
深岩	2
盛和兴	1
路思	1
捷利	2
路翔	1
石楼	22
CD	14
D34	5
35204	2
17A02	5
17A15	1
11G08	1
16K12	1
19E06	1
19G08	1
21L13	1
25G08	1
28C03	1
29B02	2
2E06	1
5D05	1
5E06	1
6C03	1
J11	61
L13	1
O17	1
栋锦泰苑	6
19Q	2
3F2	1
1007A	1
1907A	1
栋锦福苑	4
BA107	1
园二巷	8
东雄	3
灯光	6
连头	12
内二巷	1
12206	2
13301	3
15101	4
15203	5
18102	3
18503	2
23503	4
8501	5
莲湖	27
AB201	3
AB202	2
彩田村	1465
号山	127
雨	165
楼雨禾	42
雨花	82
号雨苗楼	84
雨润	9
雨山	70
壮楼	85
北宝莲	1
北村	1262
北富莲	177
FL210	1
北吉莲	130
JL302	1
JL203	1
北新莲	1
北机楼	1
科室	1
高龙厂	4
柏景轩	233
景晖阁	109
景丽阁	11
景新阁	232
号安监	14
汇邦	1
燃气公司	89
香景	249
三丘住	1
南巷	61
号缔	69
梦园	69
丽梦轩	69
TT	332
165B	1
3013A	2
2103A	5
2113A	4
2203A	4
2213A	5
2303A	5
2313A	4
2413A	4
2503A	4
2513A	4
2603A	5
城府	186
香丽	355
丽梅阁	355
香莲阁	356
香莲阁丽梅阁	173
号景发	155
怡景阁	197
城管	30
警察局	50
号润鹏	109
顺安苑	31
3603	12
3705	9
3706	10
3802	5
3803	6
3805	4
3901	6
3903	5
3904	5
21003	2
21005	2
21007	2
21008	1
深圳发展银行	78
基安成	121
3601	8
城宏恒泰	10
城上	14
松子	46
城同	3
旭发	5
保源厂	1
宏恒泰	6
公交路线	3
榕亨	8
银通	92
联布	2
联队	5
联发街	2
联丰路	6
鞋业	1
赢上	1
赢	2
工艺制品	1
赢厂	1
联弓路	2
联合	11
联和村	1
盛德	2
栋怡洋	1
A18501	1
超普	1
表面工程	1
号港	18
艺厂	5
E423	1
E429	1
E430	1
怡洋	1
联和老围	5
联惠巷	5
联润	3
路丽天	3
联盛路	13
联盛巷	13
H306	2
H406	1
泰尔	1
钛	1
联泰厂	2
联泰路	3
联兴厂	1
联兴路	3
恋珠	9
恋珠西	14
良安田	21
良白路	40
文控	2
号千立	1
明辉厂	4
良华街	3
良运街	2
号汉京湾	14
雅居	240
梁屋	10
靓村	1
靓花路	2
L17	4
S18220	1
S18	5
民生	80
卓林兴	1
散栋	5
号料	2
料龙	15
料龙村	1
廖	45
廖和路	24
林果	2
林屋	3
45302	3
45501	3
45504	3
东楼	5
特皓苑	4
银麓	3
公用设施	1
档案	5
临海	59
0701B	1
208C	2
主	10
凌屋	22
东棚	1
岭澳	6
岭北	11
明昌厂	1
背东	56
5704	4
001701	1
025201	1
背西	16
岭根	16
岭脚	9
脚村	5
脚二巷	6
脚南	5
岭排	3
排二巷	3
排西巷	6
育才	34
号嘉汇	7
屋后	4
岭秀巷	4
领先	2
康体	6
二手车	48
溜	1
马石	1
刘屋	54
11.13	3
留芳	33
宝恒	26
凌云	3
鼎新	11
号庭威	6
1183	5
群泰	20
1259	1
钦发	1
1268	3
众冠	1
1285	1
芭田	1
西丽留	5
仙苑	1
西校区	5
中星	22
嘉兴	29
8218	1
8221	2
腾飞	1
天悦湾	20
中兴通讯	376
3808	4
留	142
仙洞	143
村桑泰	2
关外	22
福新发	1
Ⅰ	11
Ⅱ	10
创兴达	3
新奇	22
号安捷	8
公汽	136
流塘	155
51201	5
5306	4
5509	1
5803	1
5901	2
11001	3
11007	1
41101	4
41110	1
4312	4
4606	3
41004	1
41501	3
6704	3
6705	3
6903	2
福庆楼	2
37B703	1
39405	2
39406	2
39601	4
39903	1
31010	1
31302	4
3607	7
B281	1
南二	3
9305	2
9704	2
31109	1
31305	1
3810	3
91001	1
91002	1
91206	1
9501	4
9506	2
9606	2
顺景楼	5
69402	3
8803	2
122202	3
50403	4
流塘路	23
国雄	9
51108	1
11203	2
11205	2
11605	2
27202	4
4904	2
171201	2
21107	1
21201	4
111107	2
111401	2
11307	1
11702	2
15302	4
15905	1
201309	1
20709	1
20808	2
211006	1
21907	1
5802	1
5903	1
9405	2
9702	2
9806	2
8905	1
8909	1
111003	1
151105	2
15202	4
15205	1
15206	1
15207	1
153A08	1
15603	4
15806	1
15902	2
22201	4
111101	2
11902	1
12405	3
81001	2
8606	1
柳	114
六和路	89
号声	2
电缆	4
电线	3
号惠雄厂	9
号佳	13
五厂	3
号鹏基	829
所属	30
栋光	1
台厂	1
六园	15
号六园	13
六约	72
六约路	15
栋劲丰	2
29.30	15
童约	1
展鹏	1
龙背	11
龙昌街	1
龙昌	11
百盛	14
二单	2
城南	24
留学人员	12
二园	12
城投	2
特发	6
立克	3
特丰	1
欣园	4
F117	2
欣景路	1
非凡	14
龙村路	11
龙达	1
龙德	3
龙德东	1
龙德街	1
龙德西	3
龙发	25
4281501	1
428903B	1
中环	24
体育运动	10
睿智	33
669	26
天昊华庭	24
号润家福	3
龙峰	35
油福	7
号鹏峰	1
水果市场	13
龙胜村	3
福利	10
庄二巷	11
龙峰庄	42
龙福路	2
城龙	1
栋松	2
仔岭	1
龙福路荣	4
超英	4
龙福	91
1003B	2
1603B	1
2402B	3
2802A	1
1402A	4
2301A	2
2601A	2
2003B	3
2102A	1
2602B	1
1701B	2
2101B	1
2701A	1
1802B	1
2002B	3
D124	2
1104B	1
1802A	2
1902B	1
2402A	2
2502B	1
1904B	1
2204A	1
2302B	1
2603B	1
烟草	2
御花园	1
罗马	7
栋龙福	4
乐善	1
欧景	3
龙富	1
龙富路	4
号龙富	3
科陆	2
3997	31
4089202	1
4117314	1
4167213	1
4167222	1
4173153	1
4173154	1
4173314	1
4191503	1
6483101	1
6483	3
号德沛	6
7099	1
捷豹	1
空压机	1
左手边	3
B435	1
B440	1
B441	1
2034403	1
8288	5
7559	48
荷康	48
乐城	48
14Q	2
14S	4
14T	2
15T	2
坪地	36
政府	15
整治	3
马厂	2
看守室	1
万汇	5
汇通	4
街道办	10
会堂	2
布吉坂田	2
老布龙	2
穴	1
地富	4
太子	14
红格	4
三十一	1
龙东	1
深房	90
地字	1
6000262525	1
利昌	1
公众	14
*	5
龙翔	492
天誉	11
L307	1
龙观	103
望成	3
力劲	1
领威	18
号柏龙	20
荣群	12
龙观路	24
珈	10
伟厂	10
路锦湖	24
新动力	1
路征	1
尚厂	1
龙禾	4
龙河	60
嘉德厂	1
号鼎洋	1
南亚	2
泰达	1
丰丽	8
东方明珠	2
号榭丽	1
路榭丽	1
号雅豪	5
G210	1
G211	1
G217	1
H215	1
H216	1
L104	1
L216	1
M226	1
M227	1
长海	1
晶晶	3
泰隆	2
明辉	8
恒晖厂	2
贺腾厂	5
区罗	1
三联	45
17206	1
631007	1
63401	4
63503	4
63512	1
63707	2
63709	1
63710	1
梅龙路	89
泽华	11
4264	1
4299	3
香颂美	24
庐园	24
玉翠	341
联谊	62
龙环	4
必达	1
集瑞楼	1
考场	1
车辆管理	1
路光	8
前村	18
龙井村	11
龙景二区	6
龙景	38
栋龙景	12
青田	2
山居	148
龙景路	7
奥华	1
号复	2
1529	8
龙口	1
水牛	1
龙联	7
国润	5
龙岭	145
香林	234
龙马	467
栋国辉楼	14
栋国荣楼	11
儒楼	6
中源楼	7
基福楼	7
三和楼	4
合荣厂	3
九星厂	1
供销	32
龙盘	27
龙平	342
富德	3
瑞景苑	27
号龙平	1
双龙泉	1
奥美	1
妇科	1
婴岛	1
号楚	2
丰肉	2
号鹏利泰	8
志达	4
20DE	1
12AF	1
16AF	1
3BC	1
峰尚	7
1B708	1
水蓝湾园	1
依山	1
龙埔路	16
龙岐村	2
龙岐	6
共青团	5
龙岐湾	4
龙勤路	8
龙泉	30
南芳	3
七队	15
做	1
废	1
广胜厂	1
新盛	1
凯利	3
亿方	9
泰亿盛	7
时装	15
永久	2
龙升路	27
31203	3
31304	2
31103	3
31204	1
31209	1
31210	1
巨冈	1
巨冈厂	3
老镇府	4
发居	7
龙胜路旭联	2
号旭联	1
龙胜田	20
谨福居	1
龙胜源	1
胜	2
龙盛路	6
龙石路	6
幼儿	7
幼园	2
功能	1
龙塘	130
龙塘北	30
龙塘川	3
万洁	3
清运	3
龙塘东	2
南旁	2
龙塘南	12
龙塘西	32
龙腾	61
号龙腾	1
宜来	4
宇宙	6
龙腾阁	19
龙腾路	35
致富	19
10206	2
10209	1
10218	1
号嘉发	6
家私	39
柏利雅厂	2
华城	27
10.11	1
地质	2
笫	2
设备厂	5
龙腾苑	2
龙田八巷	1
龙田九巷	1
田七	6
龙田	25
龙窝路	14
号旭泰	6
龙威	1
栋龙沁阁	1
号咏山	23
翰林	2
倚	6
山阁	7
御景阁	1
龙窝	5
TSD	1
龙屋	13
屋巷	2
龙西	78
原石溪	2
二十七	12
龙溪	16
敬老院	8
龙溪路	1
162105	1
6176	1
号龙翔	1
696	8
7145	1
劳动局	124
社保局	2
8033	1
迎宾馆	17
珠江	50
1A2a	1
组团	5
文化园	1
奥林	52
运动员	16
瑜	84
栋珑	42
香港中文大学	4
启动	3
校区	3
教职工	29
中绿	1
三维	1
四通	1
顺艺	1
广告	1
徳兴楼	1
龙翔路	12
田园	88
龙信	2
正美厂	2
罗品	1
娣	1
72601	2
90501	2
90503	2
94103	2
村荣景巷	2
村寿景巷	11
号雄力	2
龙眼	7
园新围	3
龙吟	20
龙园	70
一德堂	2
罗汉	1
塔	2
号仁安	3
口腔科	2
号龙珠	46
号岚	6
峯	35
栋润	6
信阁	6
润德阁	7
号岚峰	9
润泓阁	1
军苑	44
24M1	1
12R	2
17Q	4
23S	4
25Q1	1
26T1	1
28Q1	1
28T	2
30Q1	1
4R	1
8Q1	1
878	5
880	2
882	9
899	3
龙悦	621
2524	3
3511	1
3514	3
3515	1
龙钟	1
龙洲	10
桃源村	9
桃苑	25
后益力	2
号龙辉	5
。	5
中波	2
计量	2
质检	2
后升	2
得利	5
喜	1
莱登	1
隆昌	57
号甲岸	24
A228	2
A534	2
A616	2
A632	1
A826	2
C515	2
C517	1
隆大	2
隆丰	2
隆科富	1
自建房	1
隆添利	121
0800067	29
849	2
0800076	3
0800078	4
0800081	1
0800024	4
080032	14
1400067	1
0800017	4
0800031	1
0800035	20
756	2
1400001	27
1400003	13
453A	2
453B	3
174A	2
174B	1
164.165	1
32.33	3
楼学路	14
塘坡	70
六排	30
240C	4
白泥	1
嶂	293
庆佳	1
光晟	1
狮山	10
楼岗	185
楼岗北	39
耀文	1
皮具厂	1
公社	94
3C1	1
17F5	1
3F6	1
50088	1
50117	1
50118	1
60109	2
60152	2
60153	1
60156	2
T6023	1
楼岗福	1
10044	1
三街西	1
郑三	1
岗南	37
楼岗西	1
角背	14
202D	2
楼角二区	2
楼角	5
楼明	1
村楼	2
103402	3
125202	3
辅导	2
楼一工	30
十栋	16
永光	1
搂	3
卢屋	83
吓陂	9
陆河	9
加	12
干头	27
海卓威	1
轮滑	3
罗卜	2
坝二巷	1
罗芳产交	1
气车	2
车城	1
延芳路	6932
馨园	578
号安芳	1
D116	1
D120	1
罗芳路	3062
栋罗芳路	32
一冶	604
607C	1
607D	1
旅游	51
F200	1
F204	4
F206	4
F207	3
F208	1
F209	1
F210	1
F211	1
F212	4
F213	4
F214	1
F215	1
F217	1
F218	2
F219	2
F220	2
F300	1
F307	2
F308	1
F309	4
F311	2
F313	1
F314	1
F316	2
F317	1
F318	2
F319	1
F320	1
F321	1
F322	1
F323	2
F324	1
F328	2
F329	1
F330	1
F331	1
F332	2
FE509	1
FE609	1
FE709	1
芳苑	4
B167	2
武装部	68
辐射	1
号罗芳	134
后旁	1
号靖轩	337
地震台	65
中震	180
大澎	317
栋景霞	44
81A	3
81B	2
82A	2
82B	2
84A	2
84B	2
91A	2
91B	2
92A	2
92B	2
94B	2
栋景秀阁	66
85A	1
85B	1
86A	1
86B	1
95A	1
95B	1
96A	1
96B	1
罗芳山	1
罗芳	35
山原	2
罗丰路	26
竹坑	96
118303	3
118501	2
121614	1
罗福路	2
罗岗	12
中元路	5
罗岗京	4
罗岗路	14
高帆	3
淇生	2
左右	26
中巴	2
SP1036	1
SP1046	1
SP1048	1
SP1051	1
SP1053	1
SP2031	1
SP2045	1
SP2053	1
SP2056	1
SP2074	1
罗庚丘	2
罗庚	7
丘罗丰路	7
罗谷村	11
罗河巷	5
罗湖口岸	3
联检	3
楼后	1
中国海关	1
号宏昌	11
号锦田	12
云南	6
东新郊	23
畜产	23
茶叶	23
10W	2
10X	1
10Y	1
11T	1
11U	1
11W	1
11X	1
11Y	1
12T	1
12U	1
12W	1
12X	1
12Y	1
13R	1
13T	1
13U	1
13W	1
13X	1
13Y	1
14V	1
14W	1
14X	1
14Y	1
15W	1
15X	1
15Y	1
16S	5
16T	2
16V	1
16W	1
16X	1
16Y	1
17R	2
17S	3
17T	1
17V	1
17W	1
17X	1
17Y	1
18P	4
18R	2
18S	3
18T	1
18U	1
18V	1
18W	1
18X	1
18Y	1
19S	2
19W	1
19X	1
19Y	1
1N	2
1O	2
1P	3
1Q	2
1R	1
1S	2
1T	1
1U	3
1V	1
1X	2
1Y	1
1Z	1
20P	4
20Q	2
20R	1
20T	2
20W	1
20X	1
20Y	1
21Q	2
21R	2
21T	2
21W	1
21X	1
21Y	1
22S	1
22T	1
22W	1
22X	1
22Y	1
23P	3
23T	1
23U	1
23V	1
23W	1
23X	1
23Y	1
24S	2
24T	3
24U	2
24W	1
24X	1
24Y	1
25R	2
25S	2
25T	1
25U	1
25V	1
25W	1
25X	1
25Y	1
26R	1
26S	3
26T	1
26U	1
26W	1
26X	1
26Y	1
27R	1
27S	3
27T	1
27U	1
27V	1
27W	1
27X	1
27Y	1
28R	2
28S	2
28U	1
28V	1
28W	1
28X	1
28Y	1
29R	2
29S	2
29T	1
29U	1
29V	1
29W	1
29X	1
29Y	1
30R	1
30S	2
30T	1
30U	1
30V	1
30W	1
30X	1
30Y	1
31R	2
31S	2
31T	1
31U	1
31V	1
31W	1
31X	1
31Y	1
6R	3
6U	1
6W	2
6X	1
6Y	1
7W	1
7X	1
7Y	1
8W	1
8X	1
8Y	1
9R	1
9U	2
9V	1
9W	1
9X	1
9Y	1
风格	860
国泰君安	39
路金塘	1
体艺	1
合正	1208
锦	1138
湖逸园	1098
22803	2
交通警察	5
白马	10
粤兴	34
色素	27
省军区	27
铂金	112
芳邻	195
培森	149
凉果	510
金溪	64
与立	7
晒布路	627
嘉年华	196
正茂	24
楼晒布路	3
百仕达	629
苍翠	79
湖清台	21
湖影台	15
月台	29
湖台	72
号兰轩	23
莲动楼	33
绿轩	8
号秋鸣楼	23
泉石	36
水轩	16
号松	42
照楼	38
号欣	11
新雨楼	59
号云轩	15
喧楼	43
紫轩	5
太宁	2115
童乐路	1827
东悦	1201
1020A	1
1020B	1
托幼	1
文化公园	2
内电房	3
田贝村	4
史馆	10
栋罗	18
尊寓	1
汇秦	26
怡景路	3672
机楼	10
景贝北	603
八角	1
颐园	271
32P	2
32R	1
32S	1
罗径	1
罗群围	15
罗瑞合	36
罗瑞合东	6
海航	3
内环路	7
罗瑞合瑞	5
罗瑞合瑞园	4
新瑞	1
七天	1
连锁	1
三环	1
桐馨园	96
晴山	157
半	2
03I	1
号鸿景翠峰	399
号鸿景翠	1
峰会	1
尊峪会	1
尊峪逸澜阁	173
三座	295
尊峪雍翠阁	210
尊峪雍慧阁	73
尊峪雍景阁	133
尊峪雍泰阁	142
尊峪雍贤阁	77
尊峪雍祥阁	61
尊峪雍怡阁	81
号惠名	313
栋惠君阁	7
栋惠远阁	54
栋惠盛阁	33
栋惠润阁	17
栋惠心阁	21
6A301	1
6A302	1
6A303	1
6A307	1
6A309	1
6A401	1
6A402	1
6A406	1
6A407	1
6A408	1
6A409	1
6A410	1
6A501	1
6A502	1
6A503	1
6A504	1
6A506	1
6A509	1
6A601	1
6A602	1
6A603	1
6A604	1
6A702	1
6A703	1
6A704	1
6A705	1
6A806	1
6B303	2
6B306	1
6B309	1
6B401	2
6B402	2
6B404	2
6B406	1
6B408	1
6B409	1
6B501	2
6B502	1
6B503	1
6B504	1
6B505	1
6B506	1
6B507	1
6B508	1
6B509	1
6B510	1
6B601	1
6B602	2
6B603	2
6B609	1
6B703	2
6B704	2
6B708	1
6B709	1
6B710	1
6B804	1
6B805	1
6B808	1
栋惠嵩阁	17
惠丰阁	30
惠名	22
号玉雅居	323
号鹏莲	379
1013B	2
1213B	1
1413B	1
1613B	1
加德士	3
兴花场	2
波尔	22
亚太	22
萃峰阁	56
广岭	222
神曲	16
佛照	3
中餐厅	1
中外	1
灵山	1
佛寺	1
灵	1
天宫	2
地府	2
龙宫	4
西厕	1
太湖	28
妖洞	3
万佛寺	1
灌源霖	1
厨具	1
合作	59
儿童	18
凯枫	1
大众汽车	3
华熙	6
罗山	7
天宇	2
投影	2
龙侨华	4
厨杂房	1
住宿楼	1
景星	23
A31101	1
罗中	107
路北区	81
号井	2
罗厅	2
罗屋	11
号罗屋	1
围骏	1
讯	12
罗屋围	54
罗租	303
唐荣	3
民德	16
龙源阁	4
罗租路	15
绿远	6
华石	4
景美	2
村松发	2
木材厂	2
育德路	8
楼二巷	1
罗租霞	1
租下	38
号馨庭苑	12
丰苑	29
骆屋	8
香颂	68
L232	1
L130	2
L143	2
L151	1
L155	1
L163	1
L204	1
L233	1
L236	1
L245	1
绿荫	1
天绿健	1
妈祖	4
H2402	1
V	5
嘉利厂	1
雅士	1
111213	1
天赐	5
1105D	1
1205D	1
809D	1
907B	2
91202	2
麻地村	2
麻地	5
苏中	1
